time,p
2.711986,7.732857
2.712986,7.732111
2.713986,7.731365
2.714986,7.730619
2.715986,7.729873
2.716985,7.729127
2.717985,7.728381
2.718985,7.727635
2.719985,7.726889
2.720985,7.726143
2.721985,7.725398
2.722985,7.724652
2.723985,7.723907
2.724985,7.723161
2.725985,7.722415
2.726985,7.72167
2.727985,7.720924
2.728985,7.720179
2.729985,7.719433
2.730984,7.718688
2.731984,7.717943
2.732984,7.717198
2.733984,7.716453
2.734984,7.715708
2.735984,7.714963
2.736984,7.714218
2.737984,7.713473
2.738984,7.712728
2.739984,7.711984
2.740984,7.711239
2.741984,7.710495
2.742984,7.70975
2.743984,7.709005
2.744983,7.708261
2.745983,7.707517
2.746983,7.706772
2.747983,7.706028
2.748983,7.705284
2.749983,7.70454
2.750983,7.703796
2.751983,7.703052
2.752983,7.702308
2.753983,7.701564
2.754983,7.70082
2.755983,7.700076
2.756983,7.699333
2.757982,7.698588
2.758982,7.697845
2.759982,7.697102
2.760982,7.696358
2.761982,7.695614
2.762982,7.694871
2.763982,7.694128
2.764982,7.693384
2.765982,7.692641
2.766982,7.691897
2.767982,7.691154
2.768982,7.690412
2.769982,7.689669
2.770982,7.688925
2.771981,7.688182
2.772981,7.687439
2.773981,7.686697
2.774981,7.685954
2.775981,7.685211
2.776981,7.684467
2.777981,7.683725
2.778981,7.682982
2.779981,7.68224
2.780981,7.681498
2.781981,7.680755
2.782981,7.680013
2.783981,7.67927
2.784981,7.678528
2.78598,7.677786
2.78698,7.677044
2.78798,7.676302
2.78898,7.67556
2.78998,7.674818
2.79098,7.674076
2.79198,7.673334
2.79298,7.672592
2.79398,7.671851
2.79498,7.671109
2.79598,7.670367
2.79698,7.669625
2.79798,7.668884
2.79898,7.668142
2.799979,7.667401
2.800979,7.666659
2.801979,7.665918
2.802979,7.665176
2.803979,7.664435
2.804979,7.663694
2.805979,7.662953
2.806979,7.662212
2.807979,7.661471
2.808979,7.66073
2.809979,7.659989
2.810979,7.659248
2.811979,7.658507
2.812979,7.657766
2.813978,7.657025
2.814978,7.656285
2.815978,7.655544
2.816978,7.654804
2.817978,7.654064
2.818978,7.653323
2.819978,7.652583
2.820978,7.651842
2.821978,7.651102
2.822978,7.650362
2.823978,7.649621
2.824978,7.648881
2.825978,7.648141
2.826977,7.647401
2.827977,7.646661
2.828977,7.645922
2.829977,7.645182
2.830977,7.644443
2.831977,7.643703
2.832977,7.642963
2.833977,7.642224
2.834977,7.641485
2.835977,7.640745
2.836977,7.640006
2.837977,7.639266
2.838977,7.638526
2.839977,7.637787
2.840976,7.637047
2.841976,7.636309
2.842976,7.63557
2.843976,7.63483
2.844976,7.634091
2.845976,7.633352
2.846976,7.632614
2.847976,7.631875
2.848976,7.631136
2.849976,7.630397
2.850976,7.629659
2.851976,7.628921
2.852976,7.628182
2.853976,7.627443
2.854975,7.626705
2.855975,7.625967
2.856975,7.625228
2.857975,7.624489
2.858975,7.623751
2.859975,7.623013
2.860975,7.622275
2.861975,7.621537
2.862975,7.620799
2.863975,7.620061
2.864975,7.619323
2.865975,7.618585
2.866975,7.617847
2.867975,7.617109
2.868974,7.616372
2.869974,7.615634
2.870974,7.614896
2.871974,7.614159
2.872974,7.613421
2.873974,7.612684
2.874974,7.611947
2.875974,7.611209
2.876974,7.610472
2.877974,7.609735
2.878974,7.608997
2.879974,7.608261
2.880974,7.607523
2.881974,7.606787
2.882973,7.60605
2.883973,7.605312
2.884973,7.604576
2.885973,7.603838
2.886973,7.603102
2.887973,7.602365
2.888973,7.601628
2.889973,7.600892
2.890973,7.600155
2.891973,7.599419
2.892973,7.598682
2.893973,7.597946
2.894973,7.597209
2.895972,7.596473
2.896972,7.595737
2.897972,7.595
2.898972,7.594265
2.899972,7.593528
2.900972,7.592793
2.901972,7.592056
2.902972,7.591321
2.903972,7.590584
2.904972,7.589849
2.905972,7.589113
2.906972,7.588377
2.907972,7.587642
2.908972,7.586906
2.909971,7.586171
2.910971,7.585435
2.911971,7.5847
2.912971,7.583964
2.913971,7.583229
2.914971,7.582494
2.915971,7.581759
2.916971,7.581024
2.917971,7.580289
2.918971,7.579554
2.919971,7.578819
2.920971,7.578084
2.921971,7.577349
2.922971,7.576614
2.92397,7.57588
2.92497,7.575145
2.92597,7.57441
2.92697,7.573676
2.92797,7.572941
2.92897,7.572207
2.92997,7.571473
2.93097,7.570738
2.93197,7.570004
2.93297,7.569269
2.93397,7.568534
2.93497,7.567801
2.93597,7.567067
2.93697,7.566332
2.937969,7.565598
2.938969,7.564864
2.939969,7.56413
2.940969,7.563396
2.941969,7.562662
2.942969,7.561928
2.943969,7.561195
2.944969,7.560462
2.945969,7.559728
2.946969,7.558994
2.947969,7.55826
2.948969,7.557527
2.949969,7.556794
2.950969,7.55606
2.951968,7.555326
2.952968,7.554593
2.953968,7.55386
2.954968,7.553127
2.955968,7.552394
2.956968,7.551661
2.957968,7.550928
2.958968,7.550195
2.959968,7.549462
2.960968,7.548729
2.961968,7.547996
2.962968,7.547264
2.963968,7.546531
2.964967,7.545798
2.965967,7.545066
2.966967,7.544333
2.967967,7.543601
2.968967,7.542869
2.969967,7.542136
2.970967,7.541403
2.971967,7.540671
2.972967,7.539939
2.973967,7.539207
2.974967,7.538476
2.975967,7.537744
2.976967,7.537012
2.977967,7.53628
2.978966,7.535548
2.979966,7.534815
2.980966,7.534084
2.981966,7.533352
2.982966,7.53262
2.983966,7.531889
2.984966,7.531157
2.985966,7.530426
2.986966,7.529695
2.987966,7.528963
2.988966,7.528232
2.989966,7.5275
2.990966,7.526769
2.991966,7.526038
2.992965,7.525307
2.993965,7.524576
2.994965,7.523845
2.995965,7.523114
2.996965,7.522383
2.997965,7.521652
2.998965,7.520921
2.999965,7.520191
3.000965,7.51946
3.001965,7.51873
3.002965,7.517999
3.003965,7.517269
3.004965,7.516538
3.005965,7.515808
3.006964,7.515077
3.007964,7.514347
3.008964,7.513617
3.009964,7.512887
3.010964,7.512156
3.011964,7.511426
3.012964,7.510696
3.013964,7.509966
3.014964,7.509236
3.015964,7.508506
3.016964,7.507777
3.017964,7.507047
3.018964,7.506317
3.019964,7.505587
3.020963,7.504857
3.021963,7.504128
3.022963,7.503398
3.023963,7.502668
3.024963,7.501939
3.025963,7.50121
3.026963,7.500481
3.027963,7.499751
3.028963,7.499022
3.029963,7.498293
3.030963,7.497564
3.031963,7.496835
3.032963,7.496106
3.033962,7.495377
3.034962,7.494648
3.035962,7.493919
3.036962,7.49319
3.037962,7.492462
3.038962,7.491733
3.039962,7.491004
3.040962,7.490276
3.041962,7.489548
3.042962,7.488819
3.043962,7.488091
3.044962,7.487362
3.045962,7.486633
3.046962,7.485905
3.047961,7.485177
3.048961,7.484448
3.049961,7.48372
3.050961,7.482993
3.051961,7.482265
3.052961,7.481536
3.053961,7.480809
3.054961,7.480081
3.055961,7.479352
3.056961,7.478625
3.057961,7.477898
3.058961,7.47717
3.059961,7.476442
3.060961,7.475715
3.06196,7.474988
3.06296,7.47426
3.06396,7.473533
3.06496,7.472805
3.06596,7.472077
3.06696,7.47135
3.06796,7.470623
3.06896,7.469895
3.06996,7.469168
3.07096,7.468441
3.07196,7.467714
3.07296,7.466987
3.07396,7.46626
3.07496,7.465533
3.075959,7.464806
3.076959,7.464079
3.077959,7.463353
3.078959,7.462626
3.079959,7.4619
3.080959,7.461174
3.081959,7.460447
3.082959,7.459721
3.083959,7.458994
3.084959,7.458268
3.085959,7.457541
3.086959,7.456814
3.087959,7.456089
3.088959,7.455362
3.089958,7.454637
3.090958,7.45391
3.091958,7.453185
3.092958,7.452458
3.093958,7.451733
3.094958,7.451006
3.095958,7.450281
3.096958,7.449555
3.097958,7.44883
3.098958,7.448104
3.099958,7.447379
3.100958,7.446653
3.101958,7.445928
3.102957,7.445202
3.103957,7.444477
3.104957,7.443751
3.105957,7.443027
3.106957,7.442301
3.107957,7.441576
3.108957,7.440852
3.109957,7.440126
3.110957,7.439402
3.111957,7.438676
3.112957,7.437952
3.113957,7.437227
3.114957,7.436502
3.115957,7.435778
3.116956,7.435053
3.117956,7.434329
3.118956,7.433604
3.119956,7.432879
3.120956,7.432155
3.121956,7.43143
3.122956,7.430706
3.123956,7.429982
3.124956,7.429257
3.125956,7.428534
3.126956,7.427811
3.127956,7.427089
3.128956,7.426367
3.129956,7.425646
3.130955,7.424927
3.131955,7.424209
3.132955,7.423492
3.133955,7.422778
3.134955,7.422065
3.135955,7.421354
3.136955,7.420645
3.137955,7.419938
3.138955,7.419233
3.139955,7.418531
3.140955,7.417831
3.141955,7.417133
3.142955,7.416439
3.143955,7.415746
3.144954,7.415057
3.145954,7.41437
3.146954,7.413685
3.147954,7.413004
3.148954,7.412326
3.149954,7.411652
3.150954,7.410979
3.151954,7.41031
3.152954,7.409645
3.153954,7.408982
3.154954,7.408323
3.155954,7.407668
3.156954,7.407015
3.157954,7.406366
3.158953,7.405721
3.159953,7.405078
3.160953,7.40444
3.161953,7.403805
3.162953,7.403173
3.163953,7.402545
3.164953,7.401921
3.165953,7.4013
3.166953,7.400683
3.167953,7.40007
3.168953,7.39946
3.169953,7.398853
3.170953,7.398251
3.171952,7.397652
3.172952,7.397057
3.173952,7.396465
3.174952,7.395878
3.175952,7.395294
3.176952,7.394714
3.177952,7.394137
3.178952,7.393565
3.179952,7.392995
3.180952,7.392429
3.181952,7.391868
3.182952,7.39131
3.183952,7.390756
3.184952,7.390205
3.185951,7.389659
3.186951,7.389116
3.187951,7.388577
3.188951,7.388041
3.189951,7.387509
3.190951,7.386981
3.191951,7.386457
3.192951,7.385937
3.193951,7.385419
3.194951,7.384906
3.195951,7.384397
3.196951,7.383891
3.197951,7.383388
3.198951,7.382889
3.19995,7.382394
3.20095,7.381903
3.20195,7.381414
3.20295,7.38093
3.20395,7.380449
3.20495,7.379972
3.20595,7.379499
3.20695,7.379029
3.20795,7.378562
3.20895,7.378099
3.20995,7.37764
3.21095,7.377184
3.21195,7.376731
3.21295,7.376283
3.213949,7.375837
3.214949,7.375395
3.215949,7.374957
3.216949,7.374522
3.217949,7.37409
3.218949,7.373662
3.219949,7.373237
3.220949,7.372816
3.221949,7.372397
3.222949,7.371983
3.223949,7.371572
3.224949,7.371163
3.225949,7.370759
3.226948,7.370358
3.227948,7.369959
3.228948,7.369565
3.229948,7.369173
3.230948,7.368785
3.231948,7.3684
3.232948,7.368018
3.233948,7.36764
3.234948,7.367264
3.235948,7.366891
3.236948,7.366522
3.237948,7.366156
3.238948,7.365793
3.239948,7.365433
3.240947,7.365077
3.241947,7.364723
3.242947,7.364373
3.243947,7.364025
3.244947,7.36368
3.245947,7.363339
3.246947,7.363
3.247947,7.362665
3.248947,7.362332
3.249947,7.362003
3.250947,7.361677
3.251947,7.361353
3.252947,7.361032
3.253947,7.360715
3.254946,7.3604
3.255946,7.360088
3.256946,7.359779
3.257946,7.359473
3.258946,7.35917
3.259946,7.35887
3.260946,7.358572
3.261946,7.358277
3.262946,7.357985
3.263946,7.357696
3.264946,7.357409
3.265946,7.357125
3.266946,7.356844
3.267946,7.356566
3.268945,7.356291
3.269945,7.356019
3.270945,7.355749
3.271945,7.355481
3.272945,7.355217
3.273945,7.354955
3.274945,7.354695
3.275945,7.354438
3.276945,7.354185
3.277945,7.353933
3.278945,7.353684
3.279945,7.353438
3.280945,7.353195
3.281945,7.352953
3.282944,7.352715
3.283944,7.352479
3.284944,7.352245
3.285944,7.352015
3.286944,7.351786
3.287944,7.351561
3.288944,7.351337
3.289944,7.351116
3.290944,7.350897
3.291944,7.350681
3.292944,7.350468
3.293944,7.350257
3.294944,7.350049
3.295943,7.349842
3.296943,7.349638
3.297943,7.349436
3.298943,7.349237
3.299943,7.349041
3.300943,7.348846
3.301943,7.348654
3.302943,7.348465
3.303943,7.348278
3.304943,7.348093
3.305943,7.34791
3.306943,7.34773
3.307943,7.347551
3.308943,7.347375
3.309942,7.347202
3.310942,7.347031
3.311942,7.346862
3.312942,7.346695
3.313942,7.346531
3.314942,7.346368
3.315942,7.346209
3.316942,7.34605
3.317942,7.345895
3.318942,7.345741
3.319942,7.345591
3.320942,7.345441
3.321942,7.345294
3.322942,7.34515
3.323941,7.345007
3.324941,7.344866
3.325941,7.344728
3.326941,7.344592
3.327941,7.344458
3.328941,7.344326
3.329941,7.344195
3.330941,7.344068
3.331941,7.343942
3.332941,7.343818
3.333941,7.343696
3.334941,7.343576
3.335941,7.343459
3.336941,7.343344
3.33794,7.34323
3.33894,7.343119
3.33994,7.343009
3.34094,7.342902
3.34194,7.342796
3.34294,7.342692
3.34394,7.34259
3.34494,7.34249
3.34594,7.342392
3.34694,7.342297
3.34794,7.342203
3.34894,7.342111
3.34994,7.342021
3.35094,7.341933
3.351939,7.341846
3.352939,7.341763
3.353939,7.34168
3.354939,7.341599
3.355939,7.341521
3.356939,7.341444
3.357939,7.34137
3.358939,7.341297
3.359939,7.341226
3.360939,7.341156
3.361939,7.341088
3.362939,7.341022
3.363939,7.340959
3.364938,7.340897
3.365938,7.340837
3.366938,7.340778
3.367938,7.340722
3.368938,7.340666
3.369938,7.340613
3.370938,7.340562
3.371938,7.340512
3.372938,7.340465
3.373938,7.340418
3.374938,7.340374
3.375938,7.340332
3.376938,7.340291
3.377938,7.340251
3.378937,7.340214
3.379937,7.340178
3.380937,7.340145
3.381937,7.340112
3.382937,7.340082
3.383937,7.340053
3.384937,7.340025
3.385937,7.34
3.386937,7.339976
3.387937,7.339953
3.388937,7.339933
3.389937,7.339914
3.390937,7.339897
3.391937,7.339881
3.392936,7.339868
3.393936,7.339855
3.394936,7.339845
3.395936,7.339836
3.396936,7.339828
3.397936,7.339822
3.398936,7.339818
3.399936,7.339815
3.400936,7.339814
3.401936,7.339815
3.402936,7.339817
3.403936,7.33982
3.404936,7.339825
3.405936,7.339832
3.406935,7.33984
3.407935,7.33985
3.408935,7.339862
3.409935,7.339875
3.410935,7.33989
3.411935,7.339905
3.412935,7.339923
3.413935,7.339942
3.414935,7.339962
3.415935,7.339984
3.416935,7.340008
3.417935,7.340033
3.418935,7.340059
3.419935,7.340087
3.420934,7.340117
3.421934,7.340147
3.422934,7.34018
3.423934,7.340214
3.424934,7.340249
3.425934,7.340285
3.426934,7.340323
3.427934,7.340363
3.428934,7.340404
3.429934,7.340446
3.430934,7.34049
3.431934,7.340536
3.432934,7.340582
3.433933,7.34063
3.434933,7.34068
3.435933,7.340731
3.436933,7.340783
3.437933,7.340837
3.438933,7.340892
3.439933,7.340949
3.440933,7.341006
3.441933,7.341066
3.442933,7.341126
3.443933,7.341188
3.444933,7.341251
3.445933,7.341316
3.446933,7.341382
3.447932,7.34145
3.448932,7.341518
3.449932,7.341588
3.450932,7.34166
3.451932,7.341733
3.452932,7.341806
3.453932,7.341882
3.454932,7.341959
3.455932,7.342037
3.456932,7.342116
3.457932,7.342197
3.458932,7.342279
3.459932,7.342362
3.460932,7.342446
3.461931,7.342533
3.462931,7.342619
3.463931,7.342708
3.464931,7.342797
3.465931,7.342888
3.466931,7.34298
3.467931,7.343074
3.468931,7.343169
3.469931,7.343265
3.470931,7.343362
3.471931,7.343461
3.472931,7.343561
3.473931,7.343661
3.474931,7.343763
3.47593,7.343867
3.47693,7.343972
3.47793,7.344078
3.47893,7.344185
3.47993,7.344294
3.48093,7.344403
3.48193,7.344514
3.48293,7.344626
3.48393,7.344739
3.48493,7.344854
3.48593,7.344969
3.48693,7.345087
3.48793,7.345204
3.48893,7.345324
3.489929,7.345444
3.490929,7.345565
3.491929,7.345688
3.492929,7.345812
3.493929,7.345938
3.494929,7.346064
3.495929,7.346191
3.496929,7.34632
3.497929,7.346449
3.498929,7.34658
3.499929,7.346712
3.500929,7.346845
3.501929,7.346979
3.502928,7.347115
3.503928,7.347251
3.504928,7.347388
3.505928,7.347527
3.506928,7.347667
3.507928,7.347808
3.508928,7.34795
3.509928,7.348093
3.510928,7.348238
3.511928,7.348383
3.512928,7.348529
3.513928,7.348677
3.514928,7.348825
3.515928,7.348976
3.516927,7.349126
3.517927,7.349278
3.518927,7.349432
3.519927,7.349586
3.520927,7.349741
3.521927,7.349897
3.522927,7.350055
3.523927,7.350214
3.524927,7.350373
3.525927,7.350533
3.526927,7.350695
3.527927,7.350858
3.528927,7.351021
3.529927,7.351186
3.530926,7.351352
3.531926,7.351519
3.532926,7.351687
3.533926,7.351856
3.534926,7.352026
3.535926,7.352197
3.536926,7.352369
3.537926,7.352542
3.538926,7.352716
3.539926,7.352891
3.540926,7.353067
3.541926,7.353244
3.542926,7.353422
3.543926,7.353601
3.544925,7.353781
3.545925,7.353962
3.546925,7.354144
3.547925,7.354327
3.548925,7.354511
3.549925,7.354696
3.550925,7.354882
3.551925,7.355069
3.552925,7.355257
3.553925,7.355446
3.554925,7.355636
3.555925,7.355827
3.556925,7.356019
3.557925,7.356212
3.558924,7.356406
3.559924,7.356601
3.560924,7.356797
3.561924,7.356994
3.562924,7.357192
3.563924,7.35739
3.564924,7.357591
3.565924,7.357791
3.566924,7.357994
3.567924,7.358196
3.568924,7.358399
3.569924,7.358604
3.570924,7.358809
3.571923,7.359016
3.572923,7.359223
3.573923,7.359431
3.574923,7.35964
3.575923,7.35985
3.576923,7.360061
3.577923,7.360273
3.578923,7.360486
3.579923,7.3607
3.580923,7.360914
3.581923,7.361129
3.582923,7.361346
3.583923,7.361564
3.584923,7.361782
3.585922,7.362001
3.586922,7.362221
3.587922,7.362442
3.588922,7.362664
3.589922,7.362886
3.590922,7.36311
3.591922,7.363335
3.592922,7.36356
3.593922,7.363787
3.594922,7.364014
3.595922,7.364242
3.596922,7.36447
3.597922,7.3647
3.598922,7.364931
3.599921,7.365162
3.600921,7.365395
3.601921,7.365628
3.602921,7.365862
3.603921,7.366097
3.604921,7.366333
3.605921,7.36657
3.606921,7.366807
3.607921,7.367045
3.608921,7.367284
3.609921,7.367525
3.610921,7.367765
3.611921,7.368008
3.612921,7.36825
3.61392,7.368494
3.61492,7.368738
3.61592,7.368982
3.61692,7.369228
3.61792,7.369475
3.61892,7.369722
3.61992,7.369971
3.62092,7.370221
3.62192,7.370471
3.62292,7.370721
3.62392,7.370973
3.62492,7.371225
3.62592,7.371479
3.62692,7.371733
3.627919,7.371988
3.628919,7.372244
3.629919,7.3725
3.630919,7.372758
3.631919,7.373016
3.632919,7.373275
3.633919,7.373535
3.634919,7.373796
3.635919,7.374057
3.636919,7.374319
3.637919,7.374582
3.638919,7.374846
3.639919,7.37511
3.640918,7.375375
3.641918,7.375641
3.642918,7.375908
3.643918,7.376175
3.644918,7.376444
3.645918,7.376713
3.646918,7.376983
3.647918,7.377254
3.648918,7.377525
3.649918,7.377798
3.650918,7.37807
3.651918,7.378345
3.652918,7.378619
3.653918,7.378894
3.654917,7.37917
3.655917,7.379447
3.656917,7.379725
3.657917,7.380003
3.658917,7.380282
3.659917,7.380562
3.660917,7.380843
3.661917,7.381124
3.662917,7.381406
3.663917,7.381689
3.664917,7.381972
3.665917,7.382257
3.666917,7.382542
3.667917,7.382828
3.668916,7.383114
3.669916,7.383402
3.670916,7.38369
3.671916,7.383978
3.672916,7.384268
3.673916,7.384558
3.674916,7.384849
3.675916,7.38514
3.676916,7.385433
3.677916,7.385725
3.678916,7.386019
3.679916,7.386313
3.680916,7.386609
3.681916,7.386905
3.682915,7.387201
3.683915,7.387498
3.684915,7.387796
3.685915,7.388095
3.686915,7.388394
3.687915,7.388694
3.688915,7.388996
3.689915,7.389297
3.690915,7.389599
3.691915,7.389902
3.692915,7.390205
3.693915,7.39051
3.694915,7.390815
3.695915,7.39112
3.696914,7.391427
3.697914,7.391734
3.698914,7.392042
3.699914,7.39235
3.700914,7.392659
3.701914,7.392969
3.702914,7.393279
3.703914,7.39359
3.704914,7.393901
3.705914,7.394214
3.706914,7.394527
3.707914,7.394841
3.708914,7.395155
3.709913,7.395471
3.710913,7.395786
3.711913,7.396103
3.712913,7.39642
3.713913,7.396738
3.714913,7.397057
3.715913,7.397376
3.716913,7.397695
3.717913,7.398015
3.718913,7.398336
3.719913,7.398658
3.720913,7.398981
3.721913,7.399303
3.722913,7.399627
3.723912,7.399951
3.724912,7.400277
3.725912,7.400602
3.726912,7.400928
3.727912,7.401256
3.728912,7.401583
3.729912,7.401911
3.730912,7.40224
3.731912,7.402569
3.732912,7.402899
3.733912,7.40323
3.734912,7.403562
3.735912,7.403893
3.736912,7.404226
3.737911,7.40456
3.738911,7.404893
3.739911,7.405228
3.740911,7.405563
3.741911,7.405899
3.742911,7.406236
3.743911,7.406572
3.744911,7.40691
3.745911,7.407248
3.746911,7.407587
3.747911,7.407927
3.748911,7.408267
3.749911,7.408607
3.750911,7.408948
3.75191,7.40929
3.75291,7.409633
3.75391,7.409976
3.75491,7.41032
3.75591,7.410665
3.75691,7.411009
3.75791,7.411355
3.75891,7.411701
3.75991,7.412048
3.76091,7.412395
3.76191,7.412744
3.76291,7.413092
3.76391,7.413441
3.76491,7.413791
3.765909,7.414142
3.766909,7.414493
3.767909,7.414844
3.768909,7.415196
3.769909,7.415548
3.770909,7.415902
3.771909,7.416256
3.772909,7.416611
3.773909,7.416965
3.774909,7.417321
3.775909,7.417677
3.776909,7.418034
3.777909,7.418392
3.778908,7.418749
3.779908,7.419108
3.780908,7.419467
3.781908,7.419827
3.782908,7.420187
3.783908,7.420547
3.784908,7.420909
3.785908,7.421271
3.786908,7.421634
3.787908,7.421997
3.788908,7.42236
3.789908,7.422725
3.790908,7.423089
3.791908,7.423454
3.792907,7.42382
3.793907,7.424187
3.794907,7.424554
3.795907,7.424922
3.796907,7.42529
3.797907,7.425658
3.798907,7.426027
3.799907,7.426397
3.800907,7.426767
3.801907,7.427138
3.802907,7.42751
3.803907,7.427882
3.804907,7.428255
3.805907,7.428628
3.806906,7.429002
3.807906,7.429377
3.808906,7.429751
3.809906,7.430127
3.810906,7.430503
3.811906,7.43088
3.812906,7.431256
3.813906,7.431634
3.814906,7.432012
3.815906,7.432391
3.816906,7.432769
3.817906,7.433149
3.818906,7.433529
3.819906,7.433909
3.820905,7.43429
3.821905,7.434672
3.822905,7.435054
3.823905,7.435438
3.824905,7.435821
3.825905,7.436205
3.826905,7.43659
3.827905,7.436975
3.828905,7.43736
3.829905,7.437746
3.830905,7.438132
3.831905,7.438519
3.832905,7.438907
3.833905,7.439295
3.834904,7.439683
3.835904,7.440073
3.836904,7.440462
3.837904,7.440852
3.838904,7.441243
3.839904,7.441634
3.840904,7.442025
3.841904,7.442417
3.842904,7.44281
3.843904,7.443202
3.844904,7.443596
3.845904,7.44399
3.846904,7.444385
3.847903,7.44478
3.848903,7.445176
3.849903,7.445572
3.850903,7.445969
3.851903,7.446366
3.852903,7.446764
3.853903,7.447163
3.854903,7.447561
3.855903,7.447961
3.856903,7.448361
3.857903,7.448761
3.858903,7.449162
3.859903,7.449563
3.860903,7.449965
3.861902,7.450366
3.862902,7.450769
3.863902,7.451172
3.864902,7.451576
3.865902,7.45198
3.866902,7.452384
3.867902,7.452789
3.868902,7.453195
3.869902,7.453601
3.870902,7.454008
3.871902,7.454414
3.872902,7.454822
3.873902,7.45523
3.874902,7.455638
3.875901,7.456048
3.876901,7.456457
3.877901,7.456867
3.878901,7.457277
3.879901,7.457688
3.880901,7.4581
3.881901,7.458512
3.882901,7.458924
3.883901,7.459338
3.884901,7.459751
3.885901,7.460165
3.886901,7.460578
3.887901,7.460993
3.888901,7.461409
3.8899,7.461824
3.8909,7.46224
3.8919,7.462656
3.8929,7.463074
3.8939,7.463491
3.8949,7.463909
3.8959,7.464327
3.8969,7.464746
3.8979,7.465166
3.8989,7.465586
3.8999,7.466006
3.9009,7.466427
3.9019,7.466848
3.9029,7.46727
3.903899,7.467692
3.904899,7.468114
3.905899,7.468537
3.906899,7.468961
3.907899,7.469385
3.908899,7.46981
3.909899,7.470234
3.910899,7.47066
3.911899,7.471086
3.912899,7.471512
3.913899,7.471939
3.914899,7.472366
3.915899,7.472794
3.916898,7.473221
3.917898,7.47365
3.918898,7.474079
3.919898,7.474508
3.920898,7.474938
3.921898,7.475368
3.922898,7.475799
3.923898,7.47623
3.924898,7.476661
3.925898,7.477093
3.926898,7.477526
3.927898,7.477959
3.928898,7.478392
3.929898,7.478825
3.930897,7.479259
3.931897,7.479693
3.932897,7.480128
3.933897,7.480564
3.934897,7.481
3.935897,7.481437
3.936897,7.481873
3.937897,7.48231
3.938897,7.482748
3.939897,7.483185
3.940897,7.483624
3.941897,7.484063
3.942897,7.484502
3.943897,7.484942
3.944896,7.485382
3.945896,7.485823
3.946896,7.486263
3.947896,7.486705
3.948896,7.487147
3.949896,7.487589
3.950896,7.488031
3.951896,7.488474
3.952896,7.488918
3.953896,7.489362
3.954896,7.489807
3.955896,7.490252
3.956896,7.490696
3.957896,7.491142
3.958895,7.491588
3.959895,7.492034
3.960895,7.492482
3.961895,7.492929
3.962895,7.493377
3.963895,7.493824
3.964895,7.494273
3.965895,7.494722
3.966895,7.495172
3.967895,7.495621
3.968895,7.496071
3.969895,7.496521
3.970895,7.496973
3.971895,7.497424
3.972894,7.497876
3.973894,7.498328
3.974894,7.498781
3.975894,7.499234
3.976894,7.499687
3.977894,7.500141
3.978894,7.500596
3.979894,7.50105
3.980894,7.501505
3.981894,7.50196
3.982894,7.502417
3.983894,7.502872
3.984894,7.503329
3.985893,7.503786
3.986893,7.504243
3.987893,7.504702
3.988893,7.505159
3.989893,7.505618
3.990893,7.506077
3.991893,7.506536
3.992893,7.506997
3.993893,7.507457
3.994893,7.507917
3.995893,7.508379
3.996893,7.50884
3.997893,7.509302
3.998893,7.509764
3.999892,7.510227
4.000893,7.51069
4.001893,7.511153
4.002892,7.511617
4.003892,7.512081
4.004892,7.512545
4.005892,7.51301
4.006892,7.513475
4.007892,7.513941
4.008892,7.514407
4.009892,7.514874
4.010892,7.51534
4.011892,7.515807
4.012892,7.516274
4.013892,7.516743
4.014892,7.517211
4.015892,7.51768
4.016891,7.518148
4.017891,7.518618
4.018891,7.519088
4.019891,7.519558
4.020891,7.520029
4.021891,7.5205
4.022891,7.520971
4.023891,7.521443
4.024891,7.521915
4.025891,7.522388
4.026891,7.522861
4.027891,7.523334
4.028891,7.523807
4.029891,7.524281
4.03089,7.524755
4.03189,7.52523
4.03289,7.525705
4.03389,7.52618
4.03489,7.526657
4.03589,7.527133
4.03689,7.527609
4.03789,7.528086
4.03889,7.528563
4.03989,7.52904
4.04089,7.529519
4.04189,7.529997
4.04289,7.530476
4.04389,7.530955
4.044889,7.531435
4.045889,7.531915
4.046889,7.532394
4.047889,7.532875
4.048889,7.533356
4.049889,7.533837
4.050889,7.534318
4.051889,7.534801
4.052889,7.535283
4.053889,7.535766
4.054889,7.536249
4.055889,7.536732
4.056889,7.537216
4.057889,7.5377
4.058888,7.538185
4.059888,7.53867
4.060888,7.539155
4.061888,7.53964
4.062888,7.540126
4.063888,7.540613
4.064888,7.541099
4.065888,7.541586
4.066888,7.542074
4.067888,7.542561
4.068888,7.543049
4.069888,7.543538
4.070888,7.544026
4.071887,7.544515
4.072887,7.545004
4.073887,7.545494
4.074887,7.545984
4.075887,7.546474
4.076887,7.546966
4.077887,7.547456
4.078887,7.547948
4.079887,7.54844
4.080887,7.548932
4.081887,7.549424
4.082887,7.549917
4.083887,7.55041
4.084887,7.550903
4.085886,7.551397
4.086886,7.551891
4.087886,7.552386
4.088886,7.552881
4.089886,7.553377
4.090886,7.553872
4.091886,7.554368
4.092886,7.554864
4.093886,7.555361
4.094886,7.555858
4.095886,7.556355
4.096886,7.556852
4.097886,7.557351
4.098886,7.557848
4.099885,7.558347
4.100885,7.558846
4.101885,7.559346
4.102885,7.559845
4.103885,7.560345
4.104885,7.560845
4.105885,7.561346
4.106885,7.561847
4.107885,7.562348
4.108885,7.56285
4.109885,7.563352
4.110885,7.563853
