time,p
2.711986,7.299313
2.712986,7.298773
2.713986,7.298236
2.714986,7.297703
2.715986,7.297172
2.716985,7.296645
2.717985,7.29612
2.718985,7.295598
2.719985,7.295078
2.720985,7.294562
2.721985,7.294049
2.722985,7.293539
2.723985,7.293032
2.724985,7.292527
2.725985,7.292025
2.726985,7.291526
2.727985,7.291029
2.728985,7.290536
2.729985,7.290045
2.730984,7.289557
2.731984,7.289072
2.732984,7.288589
2.733984,7.288109
2.734984,7.287632
2.735984,7.287158
2.736984,7.286687
2.737984,7.286219
2.738984,7.285752
2.739984,7.285289
2.740984,7.284829
2.741984,7.28437
2.742984,7.283915
2.743984,7.283463
2.744983,7.283012
2.745983,7.282565
2.746983,7.28212
2.747983,7.281678
2.748983,7.281238
2.749983,7.280801
2.750983,7.280366
2.751983,7.279934
2.752983,7.279505
2.753983,7.279078
2.754983,7.278654
2.755983,7.278232
2.756983,7.277812
2.757982,7.277396
2.758982,7.276982
2.759982,7.27657
2.760982,7.276162
2.761982,7.275755
2.762982,7.275351
2.763982,7.27495
2.764982,7.27455
2.765982,7.274153
2.766982,7.273758
2.767982,7.273366
2.768982,7.272977
2.769982,7.27259
2.770982,7.272204
2.771981,7.271822
2.772981,7.271442
2.773981,7.271064
2.774981,7.270689
2.775981,7.270317
2.776981,7.269946
2.777981,7.269578
2.778981,7.269211
2.779981,7.268848
2.780981,7.268486
2.781981,7.268127
2.782981,7.267771
2.783981,7.267416
2.784981,7.267065
2.78598,7.266715
2.78698,7.266367
2.78798,7.266022
2.78898,7.265678
2.78998,7.265338
2.79098,7.264999
2.79198,7.264663
2.79298,7.264329
2.79398,7.263997
2.79498,7.263668
2.79598,7.26334
2.79698,7.263014
2.79798,7.262691
2.79898,7.262371
2.799979,7.262052
2.800979,7.261735
2.801979,7.261421
2.802979,7.261108
2.803979,7.260798
2.804979,7.26049
2.805979,7.260184
2.806979,7.259881
2.807979,7.259579
2.808979,7.25928
2.809979,7.258982
2.810979,7.258687
2.811979,7.258393
2.812979,7.258102
2.813978,7.257813
2.814978,7.257526
2.815978,7.257241
2.816978,7.256958
2.817978,7.256677
2.818978,7.256398
2.819978,7.256122
2.820978,7.255847
2.821978,7.255573
2.822978,7.255302
2.823978,7.255034
2.824978,7.254767
2.825978,7.254502
2.826977,7.25424
2.827977,7.25398
2.828977,7.25372
2.829977,7.253464
2.830977,7.253209
2.831977,7.252956
2.832977,7.252705
2.833977,7.252456
2.834977,7.252209
2.835977,7.251964
2.836977,7.25172
2.837977,7.251479
2.838977,7.251239
2.839977,7.251002
2.840976,7.250766
2.841976,7.250533
2.842976,7.250301
2.843976,7.250072
2.844976,7.249844
2.845976,7.249618
2.846976,7.249393
2.847976,7.24917
2.848976,7.24895
2.849976,7.248731
2.850976,7.248514
2.851976,7.248299
2.852976,7.248085
2.853976,7.247874
2.854975,7.247664
2.855975,7.247457
2.856975,7.247251
2.857975,7.247046
2.858975,7.246843
2.859975,7.246643
2.860975,7.246444
2.861975,7.246247
2.862975,7.246052
2.863975,7.245859
2.864975,7.245667
2.865975,7.245477
2.866975,7.245288
2.867975,7.245102
2.868974,7.244917
2.869974,7.244734
2.870974,7.244553
2.871974,7.244373
2.872974,7.244195
2.873974,7.244019
2.874974,7.243845
2.875974,7.243672
2.876974,7.243501
2.877974,7.243331
2.878974,7.243164
2.879974,7.242998
2.880974,7.242834
2.881974,7.242671
2.882973,7.24251
2.883973,7.242351
2.884973,7.242193
2.885973,7.242037
2.886973,7.241883
2.887973,7.241731
2.888973,7.24158
2.889973,7.24143
2.890973,7.241282
2.891973,7.241136
2.892973,7.240992
2.893973,7.240849
2.894973,7.240707
2.895972,7.240568
2.896972,7.240429
2.897972,7.240293
2.898972,7.240158
2.899972,7.240025
2.900972,7.239893
2.901972,7.239762
2.902972,7.239634
2.903972,7.239507
2.904972,7.239381
2.905972,7.239257
2.906972,7.239135
2.907972,7.239015
2.908972,7.238895
2.909971,7.238778
2.910971,7.238661
2.911971,7.238547
2.912971,7.238434
2.913971,7.238323
2.914971,7.238213
2.915971,7.238104
2.916971,7.237997
2.917971,7.237892
2.918971,7.237788
2.919971,7.237685
2.920971,7.237584
2.921971,7.237484
2.922971,7.237387
2.92397,7.23729
2.92497,7.237195
2.92597,7.237102
2.92697,7.23701
2.92797,7.236919
2.92897,7.23683
2.92997,7.236742
2.93097,7.236657
2.93197,7.236572
2.93297,7.236488
2.93397,7.236406
2.93497,7.236326
2.93597,7.236247
2.93697,7.236169
2.937969,7.236094
2.938969,7.236019
2.939969,7.235946
2.940969,7.235874
2.941969,7.235804
2.942969,7.235734
2.943969,7.235667
2.944969,7.235601
2.945969,7.235536
2.946969,7.235473
2.947969,7.235411
2.948969,7.23535
2.949969,7.235291
2.950969,7.235232
2.951968,7.235176
2.952968,7.235121
2.953968,7.235067
2.954968,7.235014
2.955968,7.234963
2.956968,7.234914
2.957968,7.234866
2.958968,7.234818
2.959968,7.234773
2.960968,7.234728
2.961968,7.234685
2.962968,7.234644
2.963968,7.234603
2.964967,7.234564
2.965967,7.234527
2.966967,7.23449
2.967967,7.234456
2.968967,7.234422
2.969967,7.234389
2.970967,7.234358
2.971967,7.234329
2.972967,7.234301
2.973967,7.234273
2.974967,7.234247
2.975967,7.234222
2.976967,7.234199
2.977967,7.234177
2.978966,7.234157
2.979966,7.234137
2.980966,7.234119
2.981966,7.234102
2.982966,7.234087
2.983966,7.234072
2.984966,7.234059
2.985966,7.234047
2.986966,7.234036
2.987966,7.234027
2.988966,7.234019
2.989966,7.234012
2.990966,7.234006
2.991966,7.234002
2.992965,7.233999
2.993965,7.233997
2.994965,7.233996
2.995965,7.233996
2.996965,7.233998
2.997965,7.234002
2.998965,7.234005
2.999965,7.234011
3.000965,7.234017
3.001965,7.234025
3.002965,7.234035
3.003965,7.234045
3.004965,7.234056
3.005965,7.234068
3.006964,7.234083
3.007964,7.234097
3.008964,7.234114
3.009964,7.234131
3.010964,7.234149
3.011964,7.234169
3.012964,7.23419
3.013964,7.234212
3.014964,7.234236
3.015964,7.234261
3.016964,7.234286
3.017964,7.234313
3.018964,7.234341
3.019964,7.23437
3.020963,7.2344
3.021963,7.234431
3.022963,7.234464
3.023963,7.234498
3.024963,7.234532
3.025963,7.234569
3.026963,7.234605
3.027963,7.234643
3.028963,7.234683
3.029963,7.234723
3.030963,7.234765
3.031963,7.234807
3.032963,7.234851
3.033962,7.234896
3.034962,7.234942
3.035962,7.234989
3.036962,7.235037
3.037962,7.235087
3.038962,7.235137
3.039962,7.235189
3.040962,7.235241
3.041962,7.235295
3.042962,7.235351
3.043962,7.235406
3.044962,7.235464
3.045962,7.235521
3.046962,7.235581
3.047961,7.235641
3.048961,7.235703
3.049961,7.235765
3.050961,7.235829
3.051961,7.235894
3.052961,7.23596
3.053961,7.236026
3.054961,7.236094
3.055961,7.236164
3.056961,7.236234
3.057961,7.236304
3.058961,7.236376
3.059961,7.23645
3.060961,7.236524
3.06196,7.236598
3.06296,7.236674
3.06396,7.236752
3.06496,7.23683
3.06596,7.236909
3.06696,7.23699
3.06796,7.237072
3.06896,7.237154
3.06996,7.237237
3.07096,7.237322
3.07196,7.237408
3.07296,7.237494
3.07396,7.237582
3.07496,7.23767
3.075959,7.23776
3.076959,7.23785
3.077959,7.237941
3.078959,7.238034
3.079959,7.238128
3.080959,7.238222
3.081959,7.238317
3.082959,7.238414
3.083959,7.238512
3.084959,7.23861
3.085959,7.238709
3.086959,7.23881
3.087959,7.238912
3.088959,7.239014
3.089958,7.239118
3.090958,7.239222
3.091958,7.239327
3.092958,7.239434
3.093958,7.239542
3.094958,7.23965
3.095958,7.239759
3.096958,7.239869
3.097958,7.23998
3.098958,7.240092
3.099958,7.240205
3.100958,7.240319
3.101958,7.240434
3.102957,7.24055
3.103957,7.240667
3.104957,7.240785
3.105957,7.240903
3.106957,7.241023
3.107957,7.241144
3.108957,7.241265
3.109957,7.241387
3.110957,7.241511
3.111957,7.241635
3.112957,7.241761
3.113957,7.241888
3.114957,7.242014
3.115957,7.242143
3.116956,7.242271
3.117956,7.242402
3.118956,7.242533
3.119956,7.242664
3.120956,7.242797
3.121956,7.242931
3.122956,7.243065
3.123956,7.243201
3.124956,7.243338
3.125956,7.243475
3.126956,7.243614
3.127956,7.243752
3.128956,7.243893
3.129956,7.244033
3.130955,7.244175
3.131955,7.244318
3.132955,7.244461
3.133955,7.244606
3.134955,7.244751
3.135955,7.244897
3.136955,7.245044
3.137955,7.245192
3.138955,7.245341
3.139955,7.245491
3.140955,7.245642
3.141955,7.245793
3.142955,7.245945
3.143955,7.246099
3.144954,7.246253
3.145954,7.246408
3.146954,7.246564
3.147954,7.24672
3.148954,7.246878
3.149954,7.247036
3.150954,7.247196
3.151954,7.247356
3.152954,7.247517
3.153954,7.247679
3.154954,7.247841
3.155954,7.248005
3.156954,7.248169
3.157954,7.248335
3.158953,7.248501
3.159953,7.248668
3.160953,7.248836
3.161953,7.249004
3.162953,7.249174
3.163953,7.249344
3.164953,7.249515
3.165953,7.249687
3.166953,7.249859
3.167953,7.250033
3.168953,7.250207
3.169953,7.250382
3.170953,7.250558
3.171952,7.250735
3.172952,7.250913
3.173952,7.251091
3.174952,7.251271
3.175952,7.251451
3.176952,7.251632
3.177952,7.251813
3.178952,7.251996
3.179952,7.25218
3.180952,7.252364
3.181952,7.252549
3.182952,7.252735
3.183952,7.252922
3.184952,7.253109
3.185951,7.253297
3.186951,7.253486
3.187951,7.253676
3.188951,7.253867
3.189951,7.254058
3.190951,7.25425
3.191951,7.254443
3.192951,7.254637
3.193951,7.254831
3.194951,7.255027
3.195951,7.255223
3.196951,7.25542
3.197951,7.255617
3.198951,7.255816
3.19995,7.256014
3.20095,7.256215
3.20195,7.256415
3.20295,7.256617
3.20395,7.256818
3.20495,7.257021
3.20595,7.257226
3.20695,7.25743
3.20795,7.257636
3.20895,7.257842
3.20995,7.258049
3.21095,7.258256
3.21195,7.258464
3.21295,7.258674
3.213949,7.258883
3.214949,7.259094
3.215949,7.259305
3.216949,7.259518
3.217949,7.25973
3.218949,7.259944
3.219949,7.260159
3.220949,7.260374
3.221949,7.26059
3.222949,7.260806
3.223949,7.261024
3.224949,7.261241
3.225949,7.26146
3.226948,7.26168
3.227948,7.2619
3.228948,7.262121
3.229948,7.262343
3.230948,7.262566
3.231948,7.262789
3.232948,7.263013
3.233948,7.263237
3.234948,7.263463
3.235948,7.263689
3.236948,7.263916
3.237948,7.264143
3.238948,7.264372
3.239948,7.264601
3.240947,7.264831
3.241947,7.265061
3.242947,7.265292
3.243947,7.265524
3.244947,7.265757
3.245947,7.26599
3.246947,7.266224
3.247947,7.266459
3.248947,7.266695
3.249947,7.266931
3.250947,7.267168
3.251947,7.267405
3.252947,7.267643
3.253947,7.267882
3.254946,7.268122
3.255946,7.268362
3.256946,7.268602
3.257946,7.268844
3.258946,7.269086
3.259946,7.26933
3.260946,7.269573
3.261946,7.269817
3.262946,7.270062
3.263946,7.270308
3.264946,7.270555
3.265946,7.270802
3.266946,7.27105
3.267946,7.271299
3.268945,7.271548
3.269945,7.271798
3.270945,7.272048
3.271945,7.2723
3.272945,7.272552
3.273945,7.272805
3.274945,7.273058
3.275945,7.273312
3.276945,7.273567
3.277945,7.273821
3.278945,7.274077
3.279945,7.274334
3.280945,7.274591
3.281945,7.274849
3.282944,7.275107
3.283944,7.275366
3.284944,7.275627
3.285944,7.275887
3.286944,7.276148
3.287944,7.27641
3.288944,7.276672
3.289944,7.276936
3.290944,7.277199
3.291944,7.277464
3.292944,7.277729
3.293944,7.277995
3.294944,7.278262
3.295943,7.278529
3.296943,7.278796
3.297943,7.279065
3.298943,7.279334
3.299943,7.279603
3.300943,7.279873
3.301943,7.280145
3.302943,7.280416
3.303943,7.280688
3.304943,7.280961
3.305943,7.281234
3.306943,7.281508
3.307943,7.281784
3.308943,7.282059
3.309942,7.282335
3.310942,7.282611
3.311942,7.282888
3.312942,7.283166
3.313942,7.283445
3.314942,7.283724
3.315942,7.284004
3.316942,7.284284
3.317942,7.284565
3.318942,7.284846
3.319942,7.285129
3.320942,7.285412
3.321942,7.285696
3.322942,7.285979
3.323941,7.286264
3.324941,7.28655
3.325941,7.286836
3.326941,7.287123
3.327941,7.287409
3.328941,7.287697
3.329941,7.287985
3.330941,7.288274
3.331941,7.288564
3.332941,7.288854
3.333941,7.289145
3.334941,7.289436
3.335941,7.289729
3.336941,7.290021
3.33794,7.290314
3.33894,7.290608
3.33994,7.290903
3.34094,7.291197
3.34194,7.291493
3.34294,7.291789
3.34394,7.292086
3.34494,7.292384
3.34594,7.292682
3.34694,7.29298
3.34794,7.293279
3.34894,7.293579
3.34994,7.293879
3.35094,7.29418
3.351939,7.294481
3.352939,7.294784
3.353939,7.295086
3.354939,7.295389
3.355939,7.295693
3.356939,7.295998
3.357939,7.296302
3.358939,7.296608
3.359939,7.296914
3.360939,7.297221
3.361939,7.297527
3.362939,7.297835
3.363939,7.298143
3.364938,7.298452
3.365938,7.298762
3.366938,7.299072
3.367938,7.299383
3.368938,7.299694
3.369938,7.300005
3.370938,7.300318
3.371938,7.300631
3.372938,7.300944
3.373938,7.301259
3.374938,7.301573
3.375938,7.301888
3.376938,7.302204
3.377938,7.30252
3.378937,7.302837
3.379937,7.303155
3.380937,7.303473
3.381937,7.303792
3.382937,7.304111
3.383937,7.30443
3.384937,7.30475
3.385937,7.305071
3.386937,7.305392
3.387937,7.305715
3.388937,7.306037
3.389937,7.30636
3.390937,7.306684
3.391937,7.307007
3.392936,7.307332
3.393936,7.307657
3.394936,7.307982
3.395936,7.308309
3.396936,7.308636
3.397936,7.308963
3.398936,7.309291
3.399936,7.309619
3.400936,7.309948
3.401936,7.310278
3.402936,7.310608
3.403936,7.310938
3.404936,7.311269
3.405936,7.311601
3.406935,7.311933
3.407935,7.312265
3.408935,7.312599
3.409935,7.312932
3.410935,7.313267
3.411935,7.313602
3.412935,7.313938
3.413935,7.314273
3.414935,7.31461
3.415935,7.314947
3.416935,7.315285
3.417935,7.315622
3.418935,7.315961
3.419935,7.3163
3.420934,7.316639
3.421934,7.316979
3.422934,7.31732
3.423934,7.317661
3.424934,7.318003
3.425934,7.318345
3.426934,7.318687
3.427934,7.31903
3.428934,7.319374
3.429934,7.319718
3.430934,7.320063
3.431934,7.320407
3.432934,7.320753
3.433933,7.321099
3.434933,7.321446
3.435933,7.321794
3.436933,7.322142
3.437933,7.322491
3.438933,7.322839
3.439933,7.323188
3.440933,7.323538
3.441933,7.323889
3.442933,7.32424
3.443933,7.324592
3.444933,7.324944
3.445933,7.325296
3.446933,7.325649
3.447932,7.326003
3.448932,7.326356
3.449932,7.326711
3.450932,7.327065
3.451932,7.327421
3.452932,7.327776
3.453932,7.328133
3.454932,7.328489
3.455932,7.328846
3.456932,7.329204
3.457932,7.329563
3.458932,7.329922
3.459932,7.33028
3.460932,7.33064
3.461931,7.331
3.462931,7.33136
3.463931,7.331722
3.464931,7.332084
3.465931,7.332446
3.466931,7.332808
3.467931,7.333171
3.468931,7.333535
3.469931,7.333899
3.470931,7.334263
3.471931,7.334628
3.472931,7.334993
3.473931,7.33536
3.474931,7.335726
3.47593,7.336093
3.47693,7.336461
3.47793,7.336829
3.47893,7.337197
3.47993,7.337566
3.48093,7.337935
3.48193,7.338305
3.48293,7.338676
3.48393,7.339047
3.48493,7.339418
3.48593,7.33979
3.48693,7.340162
3.48793,7.340535
3.48893,7.340908
3.489929,7.341281
3.490929,7.341655
3.491929,7.34203
3.492929,7.342404
3.493929,7.34278
3.494929,7.343156
3.495929,7.343533
3.496929,7.343909
3.497929,7.344287
3.498929,7.344665
3.499929,7.345043
3.500929,7.345421
3.501929,7.3458
3.502928,7.34618
3.503928,7.34656
3.504928,7.346941
3.505928,7.347322
3.506928,7.347703
3.507928,7.348085
3.508928,7.348467
3.509928,7.348851
3.510928,7.349234
3.511928,7.349617
3.512928,7.350001
3.513928,7.350386
3.514928,7.350771
3.515928,7.351157
3.516927,7.351542
3.517927,7.351929
3.518927,7.352316
3.519927,7.352704
3.520927,7.353092
3.521927,7.35348
3.522927,7.353868
3.523927,7.354258
3.524927,7.354647
3.525927,7.355037
3.526927,7.355427
3.527927,7.355818
3.528927,7.35621
3.529927,7.356602
3.530926,7.356994
3.531926,7.357387
3.532926,7.35778
3.533926,7.358173
3.534926,7.358567
3.535926,7.358962
3.536926,7.359356
3.537926,7.359752
3.538926,7.360147
3.539926,7.360544
3.540926,7.36094
3.541926,7.361337
3.542926,7.361734
3.543926,7.362133
3.544925,7.362531
3.545925,7.36293
3.546925,7.363329
3.547925,7.363729
3.548925,7.364129
3.549925,7.364529
3.550925,7.36493
3.551925,7.365332
3.552925,7.365733
3.553925,7.366135
3.554925,7.366538
3.555925,7.36694
3.556925,7.367344
3.557925,7.367748
3.558924,7.368153
3.559924,7.368557
3.560924,7.368962
3.561924,7.369368
3.562924,7.369773
3.563924,7.37018
3.564924,7.370586
3.565924,7.370994
3.566924,7.371401
3.567924,7.371809
3.568924,7.372218
3.569924,7.372626
3.570924,7.373036
3.571923,7.373446
3.572923,7.373856
3.573923,7.374266
3.574923,7.374677
3.575923,7.375089
3.576923,7.3755
3.577923,7.375912
3.578923,7.376325
3.579923,7.376738
3.580923,7.377151
3.581923,7.377565
3.582923,7.377979
3.583923,7.378394
3.584923,7.378809
3.585922,7.379224
3.586922,7.379641
3.587922,7.380057
3.588922,7.380474
3.589922,7.38089
3.590922,7.381308
3.591922,7.381726
3.592922,7.382144
3.593922,7.382563
3.594922,7.382982
3.595922,7.383401
3.596922,7.383821
3.597922,7.384242
3.598922,7.384663
3.599921,7.385084
3.600921,7.385505
3.601921,7.385927
3.602921,7.38635
3.603921,7.386772
3.604921,7.387195
3.605921,7.387619
3.606921,7.388042
3.607921,7.388467
3.608921,7.388892
3.609921,7.389317
3.610921,7.389742
3.611921,7.390168
3.612921,7.390594
3.61392,7.391022
3.61492,7.391448
3.61592,7.391876
3.61692,7.392304
3.61792,7.392732
3.61892,7.39316
3.61992,7.393589
3.62092,7.394019
3.62192,7.394448
3.62292,7.394878
3.62392,7.395309
3.62492,7.39574
3.62592,7.396172
3.62692,7.396603
3.627919,7.397035
3.628919,7.397468
3.629919,7.397901
3.630919,7.398334
3.631919,7.398767
3.632919,7.399201
3.633919,7.399635
3.634919,7.400071
3.635919,7.400506
3.636919,7.400941
3.637919,7.401377
3.638919,7.401814
3.639919,7.40225
3.640918,7.402687
3.641918,7.403124
3.642918,7.403563
3.643918,7.404
3.644918,7.404439
3.645918,7.404878
3.646918,7.405317
3.647918,7.405757
3.648918,7.406197
3.649918,7.406638
3.650918,7.407078
3.651918,7.407519
3.652918,7.407961
3.653918,7.408403
3.654917,7.408845
3.655917,7.409287
3.656917,7.40973
3.657917,7.410174
3.658917,7.410617
3.659917,7.411061
3.660917,7.411506
3.661917,7.411951
3.662917,7.412396
3.663917,7.412841
3.664917,7.413288
3.665917,7.413734
3.666917,7.41418
3.667917,7.414628
3.668916,7.415075
3.669916,7.415523
3.670916,7.415971
3.671916,7.41642
3.672916,7.416869
3.673916,7.417318
3.674916,7.417768
3.675916,7.418218
3.676916,7.418667
3.677916,7.419118
3.678916,7.419569
3.679916,7.420021
3.680916,7.420472
3.681916,7.420924
3.682915,7.421377
3.683915,7.421829
3.684915,7.422282
3.685915,7.422736
3.686915,7.42319
3.687915,7.423644
3.688915,7.424098
3.689915,7.424553
3.690915,7.425008
3.691915,7.425465
3.692915,7.42592
3.693915,7.426377
3.694915,7.426834
3.695915,7.42729
3.696914,7.427748
3.697914,7.428205
3.698914,7.428664
3.699914,7.429122
3.700914,7.429581
3.701914,7.430039
3.702914,7.430499
3.703914,7.430959
3.704914,7.431419
3.705914,7.43188
3.706914,7.432341
3.707914,7.432802
3.708914,7.433263
3.709913,7.433725
3.710913,7.434188
3.711913,7.43465
3.712913,7.435113
3.713913,7.435577
3.714913,7.43604
3.715913,7.436504
3.716913,7.436969
3.717913,7.437434
3.718913,7.437899
3.719913,7.438364
3.720913,7.438829
3.721913,7.439295
3.722913,7.439762
3.723912,7.440228
3.724912,7.440695
3.725912,7.441163
3.726912,7.44163
3.727912,7.442099
3.728912,7.442567
3.729912,7.443036
3.730912,7.443504
3.731912,7.443974
3.732912,7.444444
3.733912,7.444914
3.734912,7.445385
3.735912,7.445856
3.736912,7.446327
3.737911,7.446798
3.738911,7.44727
3.739911,7.447742
3.740911,7.448215
3.741911,7.448687
3.742911,7.44916
3.743911,7.449634
3.744911,7.450108
3.745911,7.450582
3.746911,7.451056
3.747911,7.451531
3.748911,7.452006
3.749911,7.452481
3.750911,7.452957
3.75191,7.453433
3.75291,7.453909
3.75391,7.454386
3.75491,7.454863
3.75591,7.45534
3.75691,7.455818
3.75791,7.456296
3.75891,7.456775
3.75991,7.457253
3.76091,7.457732
3.76191,7.458211
3.76291,7.458691
3.76391,7.459171
3.76491,7.459651
3.765909,7.460132
3.766909,7.460613
3.767909,7.461094
3.768909,7.461576
3.769909,7.462058
3.770909,7.46254
3.771909,7.463022
3.772909,7.463505
3.773909,7.463988
3.774909,7.464471
3.775909,7.464955
3.776909,7.465439
3.777909,7.465924
3.778908,7.466409
3.779908,7.466894
3.780908,7.467379
3.781908,7.467865
3.782908,7.46835
3.783908,7.468837
3.784908,7.469324
3.785908,7.46981
3.786908,7.470298
3.787908,7.470786
3.788908,7.471273
3.789908,7.471762
3.790908,7.47225
3.791908,7.472739
3.792907,7.473228
3.793907,7.473718
3.794907,7.474207
3.795907,7.474698
3.796907,7.475188
3.797907,7.475678
3.798907,7.47617
3.799907,7.476661
3.800907,7.477152
3.801907,7.477644
3.802907,7.478137
3.803907,7.478629
3.804907,7.479122
3.805907,7.479615
3.806906,7.480109
3.807906,7.480602
3.808906,7.481096
3.809906,7.481591
3.810906,7.482086
3.811906,7.482581
3.812906,7.483076
3.813906,7.483572
3.814906,7.484067
3.815906,7.484563
3.816906,7.48506
3.817906,7.485557
3.818906,7.486053
3.819906,7.486551
3.820905,7.487049
3.821905,7.487546
3.822905,7.488045
3.823905,7.488544
3.824905,7.489042
3.825905,7.489542
3.826905,7.490042
3.827905,7.490541
3.828905,7.491042
3.829905,7.491542
3.830905,7.492043
3.831905,7.492544
3.832905,7.493045
3.833905,7.493547
3.834904,7.494049
3.835904,7.494552
3.836904,7.495054
3.837904,7.495557
3.838904,7.49606
3.839904,7.496563
3.840904,7.497067
3.841904,7.497571
3.842904,7.498075
3.843904,7.49858
3.844904,7.499084
3.845904,7.49959
3.846904,7.500095
3.847903,7.500601
3.848903,7.501108
3.849903,7.501614
3.850903,7.50212
3.851903,7.502627
3.852903,7.503135
3.853903,7.503642
3.854903,7.504149
3.855903,7.504657
3.856903,7.505166
3.857903,7.505674
3.858903,7.506184
3.859903,7.506692
3.860903,7.507202
3.861902,7.507712
3.862902,7.508222
3.863902,7.508732
3.864902,7.509243
3.865902,7.509755
3.866902,7.510265
3.867902,7.510777
3.868902,7.511289
3.869902,7.511801
3.870902,7.512313
3.871902,7.512826
3.872902,7.513339
3.873902,7.513852
3.874902,7.514366
3.875901,7.51488
3.876901,7.515394
3.877901,7.515908
3.878901,7.516422
3.879901,7.516938
3.880901,7.517453
3.881901,7.517968
3.882901,7.518484
3.883901,7.519
3.884901,7.519516
3.885901,7.520033
3.886901,7.52055
3.887901,7.521067
3.888901,7.521585
3.8899,7.522102
3.8909,7.522621
3.8919,7.523139
3.8929,7.523657
3.8939,7.524177
3.8949,7.524695
3.8959,7.525215
3.8969,7.525734
3.8979,7.526255
3.8989,7.526774
3.8999,7.527295
3.9009,7.527816
3.9019,7.528337
3.9029,7.528859
3.903899,7.52938
3.904899,7.529902
3.905899,7.530424
3.906899,7.530947
3.907899,7.531469
3.908899,7.531992
3.909899,7.532516
3.910899,7.533039
3.911899,7.533563
3.912899,7.534087
3.913899,7.534612
3.914899,7.535136
3.915899,7.535661
3.916898,7.536186
3.917898,7.536712
3.918898,7.537238
3.919898,7.537764
3.920898,7.53829
3.921898,7.538816
3.922898,7.539343
3.923898,7.53987
3.924898,7.540398
3.925898,7.540926
3.926898,7.541453
3.927898,7.541982
3.928898,7.54251
3.929898,7.543039
3.930897,7.543568
3.931897,7.544097
3.932897,7.544627
3.933897,7.545156
3.934897,7.545687
3.935897,7.546217
3.936897,7.546748
3.937897,7.547278
3.938897,7.54781
3.939897,7.548341
3.940897,7.548872
3.941897,7.549405
3.942897,7.549936
3.943897,7.550469
3.944896,7.551002
3.945896,7.551535
3.946896,7.552068
3.947896,7.552601
3.948896,7.553135
3.949896,7.553669
3.950896,7.554204
3.951896,7.554738
3.952896,7.555273
3.953896,7.555808
3.954896,7.556343
3.955896,7.556879
3.956896,7.557415
3.957896,7.55795
3.958895,7.558487
3.959895,7.559023
3.960895,7.55956
3.961895,7.560098
3.962895,7.560635
3.963895,7.561172
3.964895,7.56171
3.965895,7.562249
3.966895,7.562788
3.967895,7.563326
3.968895,7.563865
3.969895,7.564404
3.970895,7.564943
3.971895,7.565484
3.972894,7.566023
3.973894,7.566564
3.974894,7.567104
3.975894,7.567645
3.976894,7.568185
3.977894,7.568727
3.978894,7.569268
3.979894,7.569809
3.980894,7.570352
3.981894,7.570894
3.982894,7.571436
3.983894,7.57198
3.984894,7.572523
3.985893,7.573066
3.986893,7.573609
3.987893,7.574153
3.988893,7.574697
3.989893,7.575242
3.990893,7.575786
3.991893,7.576331
3.992893,7.576876
3.993893,7.577421
3.994893,7.577966
3.995893,7.578512
3.996893,7.579058
3.997893,7.579604
3.998893,7.580151
3.999892,7.580697
4.000893,7.581244
4.001893,7.581791
4.002892,7.582339
4.003892,7.582887
4.004892,7.583435
4.005892,7.583983
4.006892,7.584531
4.007892,7.58508
4.008892,7.585629
4.009892,7.586178
4.010892,7.586728
4.011892,7.587277
4.012892,7.587828
4.013892,7.588377
4.014892,7.588928
4.015892,7.589478
4.016891,7.59003
4.017891,7.59058
4.018891,7.591132
4.019891,7.591684
4.020891,7.592236
4.021891,7.592788
4.022891,7.59334
4.023891,7.593894
4.024891,7.594447
4.025891,7.594999
4.026891,7.595553
4.027891,7.596107
4.028891,7.596661
4.029891,7.597215
4.03089,7.597769
4.03189,7.598323
4.03289,7.598878
4.03389,7.599433
4.03489,7.599989
4.03589,7.600544
4.03689,7.6011
4.03789,7.601656
4.03889,7.602212
4.03989,7.602769
4.04089,7.603326
4.04189,7.603883
4.04289,7.604441
4.04389,7.604998
4.044889,7.605556
4.045889,7.606113
4.046889,7.606671
4.047889,7.60723
4.048889,7.607789
4.049889,7.608347
4.050889,7.608906
4.051889,7.609466
4.052889,7.610025
4.053889,7.610586
4.054889,7.611145
4.055889,7.611706
4.056889,7.612267
4.057889,7.612827
4.058888,7.613389
4.059888,7.613949
4.060888,7.614511
4.061888,7.615073
4.062888,7.615635
4.063888,7.616197
4.064888,7.616759
4.065888,7.617322
4.066888,7.617885
4.067888,7.618448
4.068888,7.619011
4.069888,7.619575
4.070888,7.620139
4.071887,7.620703
4.072887,7.621267
4.073887,7.621832
4.074887,7.622397
4.075887,7.622962
4.076887,7.623527
4.077887,7.624093
4.078887,7.624658
4.079887,7.625224
4.080887,7.62579
4.081887,7.626357
4.082887,7.626923
4.083887,7.62749
4.084887,7.628057
4.085886,7.628624
4.086886,7.629191
4.087886,7.629759
4.088886,7.630327
4.089886,7.630895
4.090886,7.631464
4.091886,7.632032
4.092886,7.632601
4.093886,7.63317
4.094886,7.633739
4.095886,7.634309
4.096886,7.634879
4.097886,7.635449
4.098886,7.636019
4.099885,7.63659
4.100885,7.63716
4.101885,7.637731
4.102885,7.638302
4.103885,7.638874
4.104885,7.639445
4.105885,7.640017
4.106885,7.640589
4.107885,7.641161
4.108885,7.641734
4.109885,7.642306
